ID,NIK,NISN,Name,Gender,BirthDate,BirthRegency,Religion,PhoneNumber,Email,Photo,Address,Nationality,Province,Regency,Subdistrict,PostalCode,School,SchoolMajor,GraduationYear,Admission,Major1,Major2,Score,PassedMajorID,Timestamp
SBMPTN20212068,3311120411870003,212352254,Valentia Ferraron,Laki-Laki,2004-10-28 00:00:00,KOTA YOGYAKARTA,Hindu,436-983-7967,vferraron4n@pagesperso-orange.fr,https://google.com,Jalan Nasional Nomor 1,Indonesia,SUMATERA BARAT,KAB. SOLOK,LEMBAH GUMANTI,12345,SMAN 300,IPA,2021,SNBT,2,5,734,2,2023-07-10 00:00:00
SBMPTN20212069,3311120411870003,212352255,Omero Ochiltree,Laki-Laki,2003-01-02 00:00:00,KOTA SEMARANG,Kristen,667-135-4115,oochiltree4o@com.com,https://google.com,Jalan Nasional Nomor 1,Indonesia,SUMATERA UTARA,KAB. NIAS SELATAN,LOLOMATUA,12345,SMAN 410,IPA,2022,SNBT,8,22,599,8,2023-07-10 00:00:00
SBMPTN20212070,3311120411870003,212352256,Leonore Corbridge,Laki-Laki,2006-03-03 00:00:00,KOTA GUNUNGSITOLI,Buddha,804-351-2298,lcorbridge4p@va.gov,https://google.com,Jalan Nasional Nomor 1,Indonesia,SUMATERA BARAT,KAB. PESISIR SELATAN,KOTO XI TARUSAN,12345,SMAN 414,IPA,2021,SNBT,22,23,606,22,2023-07-10 00:00:00
SBMPTN20212071,3311120411870003,212352257,Kelcy Davidsson,Laki-Laki,2004-03-08 00:00:00,KAB. LAMPUNG UTARA,Hindu,251-665-3935,kdavidsson4q@cocolog-nifty.com,https://google.com,Jalan Nasional Nomor 1,Indonesia,SULAWESI TENGGARA,KAB. KONAWE SELATAN,SABULAKOA,12345,SMAN 448,IPA,2022,SNBT,31,1,648,,2023-07-10 00:00:00
SBMPTN20212072,3311120411870003,212352258,Kaila Friday,Perempuan,2003-12-23 00:00:00,KAB. HALMAHERA TENGAH,Kristen,765-515-1469,kfriday4r@ucoz.com,https://google.com,Jalan Nasional Nomor 1,Indonesia,BENGKULU,KAB. BENGKULU UTARA,TANJUNG AGUNG PALIK,12345,SMAN 23,IPS,2022,SNBT,2,13,798,2,2023-07-10 00:00:00
SBMPTN20212073,3311120411870003,212352259,Mabelle Laffan,Perempuan,2003-08-24 00:00:00,KAB. YAHUKIMO,Hindu,212-896-2560,mlaffan4s@auda.org.au,https://google.com,Jalan Nasional Nomor 1,Indonesia,JAWA TENGAH,KAB. JEPARA,DONOROJO,12345,SMAN 139,IPA,2023,SNBT,17,28,598,17,2023-07-10 00:00:00
SBMPTN20212074,3311120411870003,212352260,Cicily Adshed,Laki-Laki,2004-05-17 00:00:00,KAB. MAHAKAM ULU,Kristen,240-547-7477,cadshed4t@usnews.com,https://google.com,Jalan Nasional Nomor 1,Indonesia,SULAWESI TENGAH,KAB. SIGI,DOLO SELATAN,12345,SMAN 363,IPA,2023,SNBT,28,15,670,,2023-07-10 00:00:00
SBMPTN20212075,3311120411870003,212352261,Suzanne Iacopo,Laki-Laki,2005-04-21 00:00:00,KOTA KUPANG,Kristen,383-436-5865,siacopo4u@irs.gov,https://google.com,Jalan Nasional Nomor 1,Indonesia,SUMATERA SELATAN,KOTA PALEMBANG,PLAJU,12345,SMAN 499,IPA,2021,SNBT,34,19,757,34,2023-07-10 00:00:00
SBMPTN20212076,3311120411870003,212352262,Mariya Pantecost,Laki-Laki,2004-09-02 00:00:00,KAB. BIMA,Katolik,206-663-7262,mpantecost4v@last.fm,https://google.com,Jalan Nasional Nomor 1,Indonesia,SULAWESI TENGAH,KAB. BUOL,GADUNG,12345,SMAN 390,IPA,2021,SNBT,21,9,561,21,2023-07-10 00:00:00
SBMPTN20212077,3311120411870003,212352263,Peri Alleburton,Laki-Laki,2005-11-07 00:00:00,KOTA BEKASI,Katolik,915-833-5057,palleburton4w@webmd.com,https://google.com,Jalan Nasional Nomor 1,Indonesia,PAPUA,KAB. ASMAT,KOPAY,12345,SMAN 188,IPA,2023,SNBT,24,35,700,24,2023-07-10 00:00:00
SBMPTN20212078,3311120411870003,212352264,Marni Dickerline,Laki-Laki,2004-12-06 00:00:00,KAB. MAMUJU,Kristen,289-691-0018,mdickerline4x@macromedia.com,https://google.com,Jalan Nasional Nomor 1,Indonesia,NUSA TENGGARA TIMUR,KAB. NGADA,SOA,12345,SMAN 496,IPA,2021,SNBT,2,2,626,,2023-07-10 00:00:00
SBMPTN20212079,3311120411870003,212352265,Eb McIlriach,Perempuan,2005-06-17 00:00:00,KAB. KEDIRI,Islam,808-532-2457,emcilriach4y@hp.com,https://google.com,Jalan Nasional Nomor 1,Indonesia,PAPUA,KAB. PEGUNUNGAN BINTANG,AWINBON,12345,SMAN 148,IPA,2023,SNBT,1,27,707,1,2023-07-10 00:00:00
SBMPTN20212080,3311120411870003,212352266,Bartholomeo Causton,Perempuan,2003-02-14 00:00:00,KAB. BONE,Buddha,319-185-9515,bcauston4z@studiopress.com,https://google.com,Jalan Nasional Nomor 1,Indonesia,JAWA BARAT,KAB. SUKABUMI,GEGERBITUNG,12345,SMAN 194,IPA,2023,SNBT,1,28,637,1,2023-07-10 00:00:00
SBMPTN20212081,3311120411870003,212352267,Neala Schubart,Laki-Laki,2006-11-06 00:00:00,KAB. KAPUAS HULU,Islam,734-590-2167,nschubart50@github.io,https://google.com,Jalan Nasional Nomor 1,Indonesia,PAPUA,KAB. LANNY JAYA,BRUWA,12345,SMAN 121,IPA,2021,SNBT,5,28,649,5,2023-07-10 00:00:00
SBMPTN20212082,3311120411870003,212352268,Pattin Pickford,Laki-Laki,2005-05-21 00:00:00,KAB. TUBAN,Islam,306-460-3139,ppickford51@plala.or.jp,https://google.com,Jalan Nasional Nomor 1,Indonesia,KALIMANTAN SELATAN,KAB. KOTABARU,KELUMPANG HULU,12345,SMAN 209,IPA,2023,SNBT,24,12,798,24,2023-07-10 00:00:00
SBMPTN20212083,3311120411870003,212352269,Xever Rubinlicht,Perempuan,2006-09-03 00:00:00,KAB. KARANGANYAR,Konghucu,606-579-9983,xrubinlicht52@google.it,https://google.com,Jalan Nasional Nomor 1,Indonesia,JAWA BARAT,KAB. KUNINGAN,CINIRU,12345,SMAN 66,IPA,2022,SNBT,30,22,503,30,2023-07-10 00:00:00
SBMPTN20212084,3311120411870003,212352270,Emmet Grant,Laki-Laki,2003-04-22 00:00:00,KAB. JEPARA,Hindu,143-603-4188,egrant53@blinklist.com,https://google.com,Jalan Nasional Nomor 1,Indonesia,SUMATERA BARAT,KOTA PADANG,PADANG TIMUR,12345,SMAN 489,IPS,2022,SNBT,1,3,608,1,2023-07-10 00:00:00
SBMPTN20212085,3311120411870003,212352271,Arda Stickels,Laki-Laki,2003-08-28 00:00:00,KAB. HALMAHERA UTARA,Hindu,488-986-5876,astickels54@engadget.com,https://google.com,Jalan Nasional Nomor 1,Indonesia,JAWA TIMUR,KAB. BOJONEGORO,MALO,12345,SMAN 468,BAHASA,2022,SNBT,5,22,708,,2023-07-10 00:00:00
SBMPTN20212086,3311120411870003,212352272,Derron Shawley,Laki-Laki,2005-03-04 00:00:00,KAB. SERUYAN,Katolik,879-294-4123,dshawley55@spotify.com,https://google.com,Jalan Nasional Nomor 1,Indonesia,SULAWESI UTARA,KAB. BOLAANG MONGONDOW,LOLAYAN,12345,SMAN 374,IPS,2022,SNBT,24,25,564,24,2023-07-10 00:00:00
SBMPTN20212087,3311120411870003,212352273,Florian Dankersley,Laki-Laki,2003-09-02 00:00:00,KOTA MAGELANG,Hindu,126-198-6016,fdankersley56@springer.com,https://google.com,Jalan Nasional Nomor 1,Indonesia,JAWA TIMUR,KAB. SIDOARJO,TAMAN,12345,SMAN 185,IPS,2021,SNBT,17,12,676,17,2023-07-10 00:00:00
SBMPTN20212088,3311120411870003,212352274,Jannelle McClosh,Perempuan,2004-06-26 00:00:00,KAB. KEPULAUAN MENTAWAI,Islam,970-451-5515,jmcclosh57@archive.org,https://google.com,Jalan Nasional Nomor 1,Indonesia,JAWA BARAT,KAB. CIANJUR,HAURWANGI,12345,SMAN 440,IPS,2021,SNBT,21,8,694,21,2023-07-10 00:00:00
SBMPTN20212089,3311120411870003,212352275,Charlean Lamprey,Perempuan,2004-12-22 00:00:00,KAB. PENUKAL ABAB LEMATANG ILIR,Katolik,792-520-5146,clamprey58@shinystat.com,https://google.com,Jalan Nasional Nomor 1,Indonesia,PAPUA,KAB. NDUGA,INIKGAL,12345,SMAN 153,IPA,2022,SNBT,26,21,487,,2023-07-10 00:00:00
SBMPTN20212090,3311120411870003,212352276,Malina Alaway,Laki-Laki,2005-12-21 00:00:00,KAB. MALUKU TENGGARA BARAT,Buddha,903-251-8393,malaway59@zdnet.com,https://google.com,Jalan Nasional Nomor 1,Indonesia,JAWA TENGAH,KAB. BLORA,JAPAH,12345,SMAN 136,IPA,2022,SNBT,27,21,724,27,2023-07-10 00:00:00
SBMPTN20212091,3311120411870003,212352277,Leonard Gloucester,Perempuan,2005-11-05 00:00:00,KAB. BATANGHARI,Islam,886-688-0727,lgloucester5a@gov.uk,https://google.com,Jalan Nasional Nomor 1,Indonesia,MALUKU UTARA,KAB. HALMAHERA UTARA,KAO UTARA,12345,SMAN 470,IPA,2023,SNBT,29,28,740,29,2023-07-10 00:00:00
SBMPTN20212092,3311120411870003,212352278,Clayborne Calvert,Laki-Laki,2005-03-27 00:00:00,KAB. ACEH UTARA,Islam,452-749-6640,ccalvert5b@yellowbook.com,https://google.com,Jalan Nasional Nomor 1,Indonesia,PAPUA,KAB. JAYAWIJAYA,POPUGOBA,12345,SMAN 171,IPA,2022,SNBT,23,35,499,23,2023-07-10 00:00:00
SBMPTN20212093,3311120411870003,212352279,Brianna MacAskill,Perempuan,2006-01-27 00:00:00,KOTA ADM. JAKARTA BARAT,Kristen,437-430-8258,bmacaskill5c@liveinternet.ru,https://google.com,Jalan Nasional Nomor 1,Indonesia,SULAWESI TENGAH,KAB. BUOL,GADUNG,12345,SMAN 188,IPS,2021,SNBT,19,10,599,19,2023-07-10 00:00:00
SBMPTN20212094,3311120411870003,212352280,Phyllys Joan,Laki-Laki,2003-01-03 00:00:00,KAB. REJANG LEBONG,Islam,681-265-1858,pjoan5d@princeton.edu,https://google.com,Jalan Nasional Nomor 1,Indonesia,SUMATERA BARAT,KAB. KEPULAUAN MENTAWAI,SIPORA SELATAN,12345,SMAN 208,IPA,2021,SNBT,35,21,606,35,2023-07-10 00:00:00
SBMPTN20212095,3311120411870003,212352281,Breena Treherne,Laki-Laki,2005-01-18 00:00:00,KAB. KLUNGKUNG,Konghucu,914-313-9078,btreherne5e@dailymotion.com,https://google.com,Jalan Nasional Nomor 1,Indonesia,JAWA TENGAH,KAB. CILACAP,KAMPUNG LAUT,12345,SMAN 67,IPA,2022,SNBT,30,34,668,30,2023-07-10 00:00:00
SBMPTN20212096,3311120411870003,212352282,Terrye Brito,Perempuan,2006-12-15 00:00:00,KAB. NAGAN RAYA,Konghucu,396-822-4855,tbrito5f@cargocollective.com,https://google.com,Jalan Nasional Nomor 1,Indonesia,KALIMANTAN BARAT,KAB. KUBU RAYA,BATU AMPAR,12345,SMAN 162,IPA,2023,SNBT,16,25,758,16,2023-07-10 00:00:00
SBMPTN20212097,3311120411870003,212352283,Hardy Rollinson,Perempuan,2003-09-20 00:00:00,KAB. PACITAN,Kristen,107-161-7106,hrollinson5g@stumbleupon.com,https://google.com,Jalan Nasional Nomor 1,Indonesia,BANTEN,KAB. TANGERANG,TELUKNAGA,12345,SMAN 57,IPA,2023,SNBT,31,25,778,31,2023-07-10 00:00:00
SBMPTN20212098,3311120411870003,212352284,Brendan Ianetti,Laki-Laki,2005-03-24 00:00:00,KAB. BENGKULU SELATAN,Katolik,422-621-2939,bianetti5h@woothemes.com,https://google.com,Jalan Nasional Nomor 1,Indonesia,DAERAH ISTIMEWA YOGYAKARTA,KAB. KULON PROGO,PANJATAN,12345,SMAN 303,IPA,2023,SNBT,12,3,461,12,2023-07-10 00:00:00
SBMPTN20212099,3311120411870003,212352285,Yolande Perrott,Perempuan,2003-06-13 00:00:00,KAB. BANJARNEGARA,Kristen,340-537-4052,yperrott5i@youtube.com,https://google.com,Jalan Nasional Nomor 1,Indonesia,KALIMANTAN SELATAN,KAB. TANAH BUMBU,BATU LICIN,12345,SMAN 224,IPA,2022,SNBT,10,31,586,10,2023-07-10 00:00:00
SBMPTN20212100,3311120411870003,212352286,Alissa Whibley,Perempuan,2005-03-12 00:00:00,KAB. BIMA,Kristen,571-271-6450,awhibley5j@usgs.gov,https://google.com,Jalan Nasional Nomor 1,Indonesia,BENGKULU,KAB. REJANG LEBONG,SINDANG BELITI ILIR,12345,SMAN 277,IPA,2022,SNBT,3,26,496,3,2023-07-10 00:00:00
SBMPTN20212101,3311120411870003,212352287,Drake Parcells,Perempuan,2005-06-27 00:00:00,KAB. ASMAT,Katolik,114-463-6339,dparcells5k@bizjournals.com,https://google.com,Jalan Nasional Nomor 1,Indonesia,NUSA TENGGARA TIMUR,KAB. NGADA,WOLOMEZE,12345,SMAN 354,BAHASA,2022,SNBT,19,25,610,,2023-07-10 00:00:00
SBMPTN20212102,3311120411870003,212352288,Dinah Solway,Laki-Laki,2004-10-16 00:00:00,KAB. SAROLANGUN,Kristen,135-655-7545,dsolway5l@youtu.be,https://google.com,Jalan Nasional Nomor 1,Indonesia,BALI,KAB. GIANYAR,GIANYAR,12345,SMAN 203,IPA,2023,SNBT,15,3,657,15,2023-07-10 00:00:00
SBMPTN20212103,3311120411870003,212352289,Dante McKelvey,Perempuan,2005-12-07 00:00:00,KAB. PURWOREJO,Konghucu,477-292-2168,dmckelvey5m@virginia.edu,https://google.com,Jalan Nasional Nomor 1,Indonesia,SULAWESI SELATAN,KAB. TORAJA UTARA,TIKALA,12345,SMAN 127,IPS,2022,SNBT,8,32,647,8,2023-07-10 00:00:00
SBMPTN20212104,3311120411870003,212352290,Brana Raoult,Perempuan,2004-01-23 00:00:00,KAB. SEMARANG,Katolik,674-398-4100,braoult5n@narod.ru,https://google.com,Jalan Nasional Nomor 1,Indonesia,JAWA TIMUR,KAB. SUMENEP,MASALEMBU,12345,SMAN 123,IPA,2022,SNBT,20,34,624,20,2023-07-10 00:00:00
SBMPTN20212105,3311120411870003,212352291,Deonne Haverson,Perempuan,2006-06-09 00:00:00,KOTA TANJUNG PINANG,Kristen,974-625-6657,dhaverson5o@cyberchimps.com,https://google.com,Jalan Nasional Nomor 1,Indonesia,SULAWESI TENGGARA,KAB. BUTON TENGAH,GU,12345,SMAN 161,IPA,2022,SNBT,14,14,707,14,2023-07-10 00:00:00
SBMPTN20212106,3311120411870003,212352292,Lewie Rizzo,Perempuan,2004-08-01 00:00:00,KOTA DUMAI,Hindu,346-679-4570,lrizzo5p@accuweather.com,https://google.com,Jalan Nasional Nomor 1,Indonesia,PAPUA BARAT,KAB. MANOKWARI,MANOKWARI BARAT,12345,SMAN 344,IPA,2021,SNBT,7,6,654,,2023-07-10 00:00:00
SBMPTN20212107,3311120411870003,212352293,Ferdinanda Baraclough,Laki-Laki,2004-03-09 00:00:00,KOTA SURABAYA,Konghucu,336-751-7930,fbaraclough5q@admin.ch,https://google.com,Jalan Nasional Nomor 1,Indonesia,KEPULAUAN BANGKA BELITUNG,KAB. BANGKA BARAT,MENTOK,12345,SMAN 124,IPA,2021,SNBT,9,9,468,9,2023-07-10 00:00:00
SBMPTN20212108,3311120411870003,212352294,Bayard Pleass,Perempuan,2005-11-28 00:00:00,KAB. REMBANG,Konghucu,550-856-9033,bpleass5r@amazon.com,https://google.com,Jalan Nasional Nomor 1,Indonesia,SULAWESI TENGGARA,KAB. KONAWE,ONEMBUTE,12345,SMAN 185,IPA,2023,SNBT,26,20,667,26,2023-07-10 00:00:00
SBMPTN20212109,3311120411870003,212352295,Wanids Dibbert,Perempuan,2003-07-22 00:00:00,KAB. SITUBONDO,Kristen,786-791-2245,wdibbert5s@oaic.gov.au,https://google.com,Jalan Nasional Nomor 1,Indonesia,SUMATERA UTARA,KAB. PAKPAK BHARAT,SALAK,12345,SMAN 59,IPA,2022,SNBT,12,2,795,12,2023-07-10 00:00:00
SBMPTN20212110,3311120411870003,212352296,Shani Bodimeade,Laki-Laki,2006-11-10 00:00:00,KAB. BANGKA BARAT,Konghucu,276-145-7897,sbodimeade5t@devhub.com,https://google.com,Jalan Nasional Nomor 1,Indonesia,KEPULAUAN RIAU,KOTA BATAM,BELAKANG PADANG,12345,SMAN 301,IPA,2022,SNBT,12,13,622,12,2023-07-10 00:00:00
SBMPTN20212111,3311120411870003,212352297,Hamid Frontczak,Perempuan,2006-12-17 00:00:00,KAB TIMOR TENGAH SELATAN,Islam,725-228-0290,hfrontczak5u@simplemachines.org,https://google.com,Jalan Nasional Nomor 1,Indonesia,LAMPUNG,KAB. LAMPUNG UTARA,ABUNG SELATAN,12345,SMAN 199,IPS,2021,SNBT,31,17,635,,2023-07-10 00:00:00
SBMPTN20212112,3311120411870003,212352298,Burgess Derdes,Perempuan,2004-03-05 00:00:00,KAB. ACEH TENGGARA,Katolik,239-317-5213,bderdes5v@tripod.com,https://google.com,Jalan Nasional Nomor 1,Indonesia,SUMATERA UTARA,KAB. NIAS,HILIDUHO,12345,SMAN 423,IPA,2023,SNBT,4,12,579,4,2023-07-10 00:00:00
SBMPTN20212113,3311120411870003,212352299,Rebeca Strettell,Perempuan,2005-05-14 00:00:00,KAB. PIDIE JAYA,Katolik,242-419-4756,rstrettell5w@cnet.com,https://google.com,Jalan Nasional Nomor 1,Indonesia,JAWA BARAT,KAB. SUKABUMI,SUKALARANG,12345,SMAN 114,IPA,2023,SNBT,25,35,632,25,2023-07-10 00:00:00
SBMPTN20212114,3311120411870003,212352300,Nara Rotherforth,Perempuan,2006-10-14 00:00:00,KAB. ROTE NDAO,Kristen,465-772-3573,nrotherforth5x@histats.com,https://google.com,Jalan Nasional Nomor 1,Indonesia,NUSA TENGGARA TIMUR,KAB. SUMBA BARAT DAYA,WEWEWA UTARA,12345,SMAN 100,IPA,2022,SNBT,19,11,451,19,2023-07-10 00:00:00
SBMPTN20212115,3311120411870003,212352301,Yvor Hedingham,Perempuan,2003-06-18 00:00:00,KOTA SINGKAWANG,Islam,374-444-6433,yhedingham5y@de.vu,https://google.com,Jalan Nasional Nomor 1,Indonesia,JAWA TIMUR,KAB. NGAWI,KWADUNGAN,12345,SMAN 81,IPA,2022,SNBT,34,5,754,,2023-07-10 00:00:00
SBMPTN20212116,3311120411870003,212352302,Chick Robberts,Perempuan,2005-05-11 00:00:00,KOTA METRO,Islam,225-448-0168,crobberts5z@ftc.gov,https://google.com,Jalan Nasional Nomor 1,Indonesia,JAWA BARAT,KAB. SUBANG,BINONG,12345,SMAN 174,IPA,2021,SNBT,13,11,579,13,2023-07-10 00:00:00
SBMPTN20212117,3311120411870003,212352303,Rozina Simond,Perempuan,2003-12-12 00:00:00,KAB. CIREBON,Konghucu,406-756-8753,rsimond60@aol.com,https://google.com,Jalan Nasional Nomor 1,Indonesia,ACEH,KAB. ACEH UTARA,TANAH PASIR,12345,SMAN 354,IPA,2021,SNBT,11,34,793,,2023-07-10 00:00:00
SBMPTN20212118,3311120411870003,212352304,Cherish Kinton,Perempuan,2005-02-17 00:00:00,KAB. MAPPI,Islam,554-950-3016,ckinton61@blogtalkradio.com,https://google.com,Jalan Nasional Nomor 1,Indonesia,PAPUA BARAT,KAB. SORONG SELATAN,SEREMUK,12345,SMAN 162,IPS,2021,SNBT,30,23,610,30,2023-07-10 00:00:00
SBMPTN20212119,3311120411870003,212352305,Koo Hallahan,Perempuan,2005-02-01 00:00:00,KOTA BANDAR LAMPUNG,Islam,912-123-8098,khallahan62@amazon.co.jp,https://google.com,Jalan Nasional Nomor 1,Indonesia,BENGKULU,KOTA BENGKULU,TELUK SEGARA,12345,SMAN 210,IPA,2022,SNBT,23,4,629,23,2023-07-10 00:00:00
SBMPTN20212120,3311120411870003,212352306,Candy Barton,Perempuan,2006-01-08 00:00:00,KAB. TORAJA UTARA,Katolik,180-276-7995,cbarton63@miibeian.gov.cn,https://google.com,Jalan Nasional Nomor 1,Indonesia,SULAWESI TENGAH,KOTA PALU,MANTIKULORE,12345,SMAN 92,IPA,2023,SNBT,17,13,744,17,2023-07-10 00:00:00
SBMPTN20212121,3311120411870003,212352307,Bryant Mylan,Laki-Laki,2005-11-04 00:00:00,KAB. MESUJI,Katolik,172-266-6583,bmylan64@icio.us,https://google.com,Jalan Nasional Nomor 1,Indonesia,SULAWESI BARAT,KAB. MAMUJU TENGAH,KAROSSA,12345,SMAN 404,IPA,2021,SNBT,27,27,526,27,2023-07-10 00:00:00
SBMPTN20212122,3311120411870003,212352308,Kelsey Pietsma,Laki-Laki,2004-09-30 00:00:00,KAB. LANNY JAYA,Katolik,114-887-0266,kpietsma65@ox.ac.uk,https://google.com,Jalan Nasional Nomor 1,Indonesia,PAPUA,KAB. LANNY JAYA,TIOM OLLO,12345,SMAN 328,IPA,2021,SNBT,29,23,500,,2023-07-10 00:00:00
SBMPTN20212123,3311120411870003,212352309,Angelo Corp,Laki-Laki,2006-10-28 00:00:00,KAB. SAMOSIR,Konghucu,706-801-2769,acorp66@friendfeed.com,https://google.com,Jalan Nasional Nomor 1,Indonesia,NUSA TENGGARA TIMUR,KAB. MANGGARAI TIMUR,KOTA KOMBA,12345,SMAN 149,IPA,2022,SNBT,19,22,536,19,2023-07-10 00:00:00
SBMPTN20212124,3311120411870003,212352310,Cordelia Whitham,Laki-Laki,2004-06-12 00:00:00,KAB. DEIYAI,Hindu,616-209-1805,cwhitham67@dion.ne.jp,https://google.com,Jalan Nasional Nomor 1,Indonesia,SULAWESI TENGGARA,KAB. BOMBANA,TONTONUNU,12345,SMAN 287,IPA,2021,SNBT,14,30,591,,2023-07-10 00:00:00
SBMPTN20212125,3311120411870003,212352311,Lulita Eccleston,Laki-Laki,2004-03-05 00:00:00,KAB. BANYUWANGI,Katolik,274-920-4940,leccleston68@rambler.ru,https://google.com,Jalan Nasional Nomor 1,Indonesia,PAPUA,KAB. PUNCAK JAYA,YAMBI,12345,SMAN 196,IPA,2023,SNBT,3,6,474,3,2023-07-10 00:00:00
SBMPTN20212126,3311120411870003,212352312,Tove Parmeter,Perempuan,2005-10-17 00:00:00,KAB. KUNINGAN,Hindu,813-116-5702,tparmeter69@nifty.com,https://google.com,Jalan Nasional Nomor 1,Indonesia,SULAWESI UTARA,KOTA KOTAMOBAGU,KOTAMOBAGU SELATAN,12345,SMAN 233,IPA,2021,SNBT,17,18,776,17,2023-07-10 00:00:00
SBMPTN20212127,3311120411870003,212352313,Hyatt Oller,Laki-Laki,2006-07-05 00:00:00,KAB. KARIMUN,Konghucu,291-881-1297,holler6a@usda.gov,https://google.com,Jalan Nasional Nomor 1,Indonesia,KALIMANTAN SELATAN,KAB. BALANGAN,TEBING TINGGI,12345,SMAN 190,IPA,2023,SNBT,5,21,749,5,2023-07-10 00:00:00
SBMPTN20212128,3311120411870003,212352314,Wyatan Boyer,Perempuan,2004-08-30 00:00:00,KAB. HALMAHERA TENGAH,Katolik,899-939-1931,wboyer6b@deliciousdays.com,https://google.com,Jalan Nasional Nomor 1,Indonesia,NUSA TENGGARA TIMUR,KAB. SUMBA BARAT DAYA,WEWEWA BARAT,12345,SMAN 295,IPA,2023,SNBT,21,7,751,21,2023-07-10 00:00:00
SBMPTN20212129,3311120411870003,212352315,Laurel Rucklidge,Perempuan,2006-12-25 00:00:00,KOTA JAMBI,Islam,664-378-6753,lrucklidge6c@ezinearticles.com,https://google.com,Jalan Nasional Nomor 1,Indonesia,JAWA BARAT,KOTA BEKASI,PONDOKMELATI,12345,SMAN 390,IPA,2022,SNBT,35,2,572,35,2023-07-10 00:00:00
SBMPTN20212130,3311120411870003,212352316,Theobald Sysland,Perempuan,2005-11-25 00:00:00,KAB. BANTUL,Hindu,983-716-3028,tsysland6d@sfgate.com,https://google.com,Jalan Nasional Nomor 1,Indonesia,SUMATERA UTARA,KAB. LABUHANBATU SELATAN,KOTAPINANG,12345,SMAN 393,IPA,2023,SNBT,12,24,619,12,2023-07-10 00:00:00
SBMPTN20212131,3311120411870003,212352317,Garwood Beauvais,Perempuan,2006-03-10 00:00:00,KAB. KOTAWARINGIN TIMUR,Hindu,470-526-0664,gbeauvais6e@dedecms.com,https://google.com,Jalan Nasional Nomor 1,Indonesia,JAWA BARAT,KAB. CIAMIS,PANUMBANGAN,12345,SMAN 461,IPA,2022,SNBT,3,2,624,3,2023-07-10 00:00:00
SBMPTN20212132,3311120411870003,212352318,Waylon Scamel,Perempuan,2005-12-11 00:00:00,KAB. SIJUNJUNG,Islam,906-904-4735,wscamel6f@hud.gov,https://google.com,Jalan Nasional Nomor 1,Indonesia,BANTEN,KAB. PANDEGLANG,MUNJUL,12345,SMAN 61,IPA,2021,SNBT,32,6,645,32,2023-07-10 00:00:00
SBMPTN20212133,3311120411870003,212352319,Avril Steggals,Perempuan,2003-10-31 00:00:00,KAB. GUNUNGKIDUL,Konghucu,356-736-5256,asteggals6g@skyrock.com,https://google.com,Jalan Nasional Nomor 1,Indonesia,NUSA TENGGARA BARAT,KAB. SUMBAWA BARAT,BRANG REA,12345,SMAN 180,IPS,2023,SNBT,4,3,498,4,2023-07-10 00:00:00
SBMPTN20212134,3311120411870003,212352320,Tana Foulks,Laki-Laki,2005-09-08 00:00:00,KAB. SERDANG BEDAGAI,Hindu,858-129-8216,tfoulks6h@dropbox.com,https://google.com,Jalan Nasional Nomor 1,Indonesia,RIAU,KAB. BENGKALIS,BENGKALIS,12345,SMAN 232,IPS,2023,SNBT,8,18,560,8,2023-07-10 00:00:00
SBMPTN20212135,3311120411870003,212352321,Joelynn MacIlhagga,Perempuan,2005-12-10 00:00:00,KOTA MATARAM,Kristen,806-399-7397,jmacilhagga6i@qq.com,https://google.com,Jalan Nasional Nomor 1,Indonesia,KEPULAUAN RIAU,KAB. KARIMUN,KARIMUN,12345,SMAN 385,IPA,2023,SNBT,14,31,502,14,2023-07-10 00:00:00
SBMPTN20212136,3311120411870003,212352322,Nert Dunstall,Perempuan,2004-07-20 00:00:00,KAB. MAMUJU UTARA,Kristen,321-786-5942,ndunstall6j@tumblr.com,https://google.com,Jalan Nasional Nomor 1,Indonesia,JAWA TIMUR,KAB. MAGETAN,KARTOHARJO,12345,SMAN 438,IPA,2021,SNBT,26,19,600,26,2023-07-10 00:00:00
SBMPTN20212137,3311120411870003,212352323,Janek Lenden,Laki-Laki,2005-08-25 00:00:00,KAB. LINGGA,Katolik,303-180-5269,jlenden6k@patch.com,https://google.com,Jalan Nasional Nomor 1,Indonesia,PAPUA,KAB. BOVEN DIGOEL,SUBUR,12345,SMAN 117,IPA,2022,SNBT,24,18,501,24,2023-07-10 00:00:00
SBMPTN20212138,3311120411870003,212352324,Marthena Bravey,Perempuan,2005-04-12 00:00:00,KAB. WONOSOBO,Buddha,357-194-8738,mbravey6l@abc.net.au,https://google.com,Jalan Nasional Nomor 1,Indonesia,SUMATERA SELATAN,KAB. OGAN KOMERING ULU TIMUR,MADANG SUKU II,12345,SMAN 377,IPS,2022,SNBT,6,31,754,6,2023-07-10 00:00:00
SBMPTN20212139,3311120411870003,212352325,Dominick Domini,Laki-Laki,2004-04-02 00:00:00,KAB. LAMPUNG TENGAH,Konghucu,404-608-6595,ddomini6m@amazon.co.uk,https://google.com,Jalan Nasional Nomor 1,Indonesia,KEPULAUAN RIAU,KAB. LINGGA,SINGKEP,12345,SMAN 63,IPA,2021,SNBT,34,15,572,34,2023-07-10 00:00:00
