ID	Name	MajorID	AdmissionID	PartnerID	SchoolID	ModifiedDate
SBMPTN20212042	Lou Cullum	19	8		460	2023-07-10
SBMPTN20212043	Shena Cars	30	8		249	2023-07-10
SBMPTN20212044	Denni Zannotti	24	8		26	2023-07-10
SBMPTN20212045	Ursola O'Hartnett	13	8		84	2023-07-10
SBMPTN20212046	Rickey Siney	5	8		167	2023-07-10
SBMPTN20212047	Bronny Yockney	27	8		266	2023-07-10
SBMPTN20212049	Nina Molden	15	8		382	2023-07-10
SBMPTN20212051	Rudiger McIlreavy	5	8		216	2023-07-10
SBMPTN20212052	Zaccaria Bingle	31	8		140	2023-07-10
SBMPTN20212053	Herc Tredwell	10	8		172	2023-07-10
SBMPTN20212054	Maxim MacKeeg	12	8		257	2023-07-10
SBMPTN20212055	Cindy Andress	2	8		483	2023-07-10
SBMPTN20212056	Ree Harrema	4	8		208	2023-07-10
SBMPTN20212057	Jolee Elintune	8	8		361	2023-07-10
SBMPTN20212058	Merrili Di Filippo	34	8		480	2023-07-10
SBMPTN20212059	Brooke McAvaddy	34	8		249	2023-07-10
SBMPTN20212060	Ingeberg Slay	35	8		475	2023-07-10
SBMPTN20212061	Storm Walmsley	31	8		147	2023-07-10
SBMPTN20212062	Clarabelle Crutch	20	8		431	2023-07-10
SBMPTN20212063	Lay Davio	4	8		74	2023-07-10
SBMPTN20212064	Pooh Sirl	7	8		52	2023-07-10
SBMPTN20212065	Reinhold Chudleigh	19	8		344	2023-07-10
SBMPTN20212066	Binny Dowtry	34	8		191	2023-07-10
SBMPTN20212067	Elfie Shynn	18	8		289	2023-07-10
SBMPTN20212068	Valentia Ferraron	2	8		300	2023-07-10
SBMPTN20212069	Omero Ochiltree	8	8		410	2023-07-10
SBMPTN20212070	Leonore Corbridge	22	8		414	2023-07-10
SBMPTN20212072	Kaila Friday	2	8		23	2023-07-10
SBMPTN20212073	Mabelle Laffan	17	8		139	2023-07-10
SBMPTN20212075	Suzanne Iacopo	34	8		499	2023-07-10
SBMPTN20212076	Mariya Pantecost	21	8		390	2023-07-10
SBMPTN20212077	Peri Alleburton	24	8		188	2023-07-10
SBMPTN20212079	Eb McIlriach	1	8		148	2023-07-10
SBMPTN20212080	Bartholomeo Causton	1	8		194	2023-07-10
SBMPTN20212081	Neala Schubart	5	8		121	2023-07-10
SBMPTN20212082	Pattin Pickford	24	8		209	2023-07-10
SBMPTN20212083	Xever Rubinlicht	30	8		66	2023-07-10
SBMPTN20212084	Emmet Grant	1	8		489	2023-07-10
SBMPTN20212086	Derron Shawley	24	8		374	2023-07-10
SBMPTN20212087	Florian Dankersley	17	8		185	2023-07-10
SBMPTN20212088	Jannelle McClosh	21	8		440	2023-07-10
SBMPTN20212090	Malina Alaway	27	8		136	2023-07-10
SBMPTN20212091	Leonard Gloucester	29	8		470	2023-07-10
SBMPTN20212092	Clayborne Calvert	23	8		171	2023-07-10
SBMPTN20212093	Brianna MacAskill	19	8		188	2023-07-10
SBMPTN20212094	Phyllys Joan	35	8		208	2023-07-10
SBMPTN20212095	Breena Treherne	30	8		67	2023-07-10
SBMPTN20212096	Terrye Brito	16	8		162	2023-07-10
SBMPTN20212097	Hardy Rollinson	31	8		57	2023-07-10
SBMPTN20212098	Brendan Ianetti	12	8		303	2023-07-10
SBMPTN20212099	Yolande Perrott	10	8		224	2023-07-10
SBMPTN20212100	Alissa Whibley	3	8		277	2023-07-10
SBMPTN20212102	Dinah Solway	15	8		203	2023-07-10
SBMPTN20212103	Dante McKelvey	8	8		127	2023-07-10
SBMPTN20212104	Brana Raoult	20	8		123	2023-07-10
SBMPTN20212105	Deonne Haverson	14	8		161	2023-07-10
SBMPTN20212107	Ferdinanda Baraclough	9	8		124	2023-07-10
SBMPTN20212108	Bayard Pleass	26	8		185	2023-07-10
SBMPTN20212109	Wanids Dibbert	12	8		59	2023-07-10
SBMPTN20212110	Shani Bodimeade	12	8		301	2023-07-10
SBMPTN20212112	Burgess Derdes	4	8		423	2023-07-10
SBMPTN20212113	Rebeca Strettell	25	8		114	2023-07-10
SBMPTN20212114	Nara Rotherforth	19	8		100	2023-07-10
SBMPTN20212116	Chick Robberts	13	8		174	2023-07-10
SBMPTN20212118	Cherish Kinton	30	8		162	2023-07-10
SBMPTN20212119	Koo Hallahan	23	8		210	2023-07-10
SBMPTN20212120	Candy Barton	17	8		92	2023-07-10
SBMPTN20212121	Bryant Mylan	27	8		404	2023-07-10
SBMPTN20212123	Angelo Corp	19	8		149	2023-07-10
SBMPTN20212125	Lulita Eccleston	3	8		196	2023-07-10
SBMPTN20212126	Tove Parmeter	17	8		233	2023-07-10
SBMPTN20212127	Hyatt Oller	5	8		190	2023-07-10
SBMPTN20212128	Wyatan Boyer	21	8		295	2023-07-10
SBMPTN20212129	Laurel Rucklidge	35	8		390	2023-07-10
SBMPTN20212130	Theobald Sysland	12	8		393	2023-07-10
SBMPTN20212131	Garwood Beauvais	3	8		461	2023-07-10
SBMPTN20212132	Waylon Scamel	32	8		61	2023-07-10
SBMPTN20212133	Avril Steggals	4	8		180	2023-07-10
SBMPTN20212134	Tana Foulks	8	8		232	2023-07-10
SBMPTN20212135	Joelynn MacIlhagga	14	8		385	2023-07-10
SBMPTN20212136	Nert Dunstall	26	8		438	2023-07-10
SBMPTN20212137	Janek Lenden	24	8		117	2023-07-10
SBMPTN20212138	Marthena Bravey	6	8		377	2023-07-10
SBMPTN20212139	Dominick Domini	34	8		63	2023-07-10
SBMPTN20212141	Ursulina Balffye	2	8		60	2023-07-10
SBMPTN20212142	Caddric Ivanshintsev	22	8		227	2023-07-10
SBMPTN20212143	Irma Woodier	1	8		264	2023-07-10
SBMPTN20212144	Timothea Dineges	5	8		218	2023-07-10
SBMPTN20212145	Melina Knoller	28	8		498	2023-07-10
SBMPTN20212146	Tait Sheward	31	8		268	2023-07-10
SBMPTN20212147	Hunt Edmand	33	8		436	2023-07-10
SBMPTN20212148	Amalie Brydson	4	8		499	2023-07-10
SBMPTN20212149	Elston Kops	33	8		387	2023-07-10
SBMPTN20212150	Chrissie Cescot	6	8		364	2023-07-10
SBMPTN20212152	Tobin McQuarrie	5	8		247	2023-07-10
SBMPTN20212153	Halley Daffern	7	8		146	2023-07-10
SBMPTN20212154	Humfried Dugald	22	8		306	2023-07-10
SBMPTN20212157	Elnar Peckitt	24	8		172	2023-07-10
SBMPTN20212159	Nadia Sugg	3	8		439	2023-07-10
SBMPTN20212160	Biddie Lamort	2	8		162	2023-07-10
SBMPTN20212161	Lotta Kalinke	35	8		110	2023-07-10
SBMPTN20212162	Alys Botha	19	8		32	2023-07-10
SBMPTN20212163	Ruby Tierny	5	8		10	2023-07-10
SBMPTN20212164	Duane Lagneaux	29	8		504	2023-07-10
SBMPTN20212166	Florence Stoven	24	8		181	2023-07-10
SBMPTN20212167	Ambrose Pietzke	31	8		4	2023-07-10
SBMPTN20212169	Red Urquhart	27	8		196	2023-07-10
SBMPTN20212170	Gerda Farbrace	9	8		381	2023-07-10
SBMPTN20212171	Mortie Carbry	3	8		289	2023-07-10
SBMPTN20212172	Gerhardt Loren	9	8		87	2023-07-10
SBMPTN20212173	Caressa Millins	26	8		68	2023-07-10
SBMPTN20212174	Orlando Halfhead	8	8		513	2023-07-10
SBMPTN20212175	Graham Staley	26	8		494	2023-07-10
SBMPTN20212176	Hayes Minerdo	12	8		83	2023-07-10
SBMPTN20212177	Robbie Feehan	24	8		407	2023-07-10
SBMPTN20212178	Donavon Cawston	11	8		447	2023-07-10
SBMPTN20212179	Erina Obray	2	8		287	2023-07-10
SBMPTN20212180	Donaugh Willan	32	8		260	2023-07-10
SBMPTN20212181	Hart Tummons	19	8		257	2023-07-10
SBMPTN20212182	Mahala Claire	20	8		442	2023-07-10
SBMPTN20212183	Saidee Adnam	10	8		291	2023-07-10
SBMPTN20212184	Ted Arnell	22	8		221	2023-07-10
SBMPTN20212185	Ricard Cowper	18	8		187	2023-07-10
SBMPTN20212186	Susette Benez	19	8		207	2023-07-10
SBMPTN20212187	Corey Gosford	26	8		110	2023-07-10
SBMPTN20212188	Toddy Rowe	24	8		121	2023-07-10
SBMPTN20212189	Walton Spaughton	31	8		187	2023-07-10
SBMPTN20212191	Brook Meron	35	8		431	2023-07-10
SBMPTN20212192	Barnard Laying	35	8		124	2023-07-10
SBMPTN20212193	Eleanora Malley	21	8		17	2023-07-10
SBMPTN20212194	Archie Sawkins	27	8		57	2023-07-10
SBMPTN20212196	Earle Di Bartolommeo	10	8		293	2023-07-10
SBMPTN20212200	Gloria Ivanets	27	8		182	2023-07-10
SBMPTN20212201	Langston Persian	5	8		341	2023-07-10
SBMPTN20212202	Shawn Emmott	12	8		475	2023-07-10
SBMPTN20212203	Dorita Georgeot	29	8		76	2023-07-10
SBMPTN20212205	Scotti Doylend	27	8		229	2023-07-10
SBMPTN20212206	Mikel McGeneay	26	8		176	2023-07-10
SBMPTN20212207	Roderigo MacRonald	4	8		139	2023-07-10
SBMPTN20212208	Ray Cadwaladr	8	8		284	2023-07-10
SBMPTN20212209	Scarlet Klus	17	8		86	2023-07-10
SBMPTN20212210	Clio Laudham	24	8		128	2023-07-10
SBMPTN20212211	Angel Menlow	1	8		245	2023-07-10
SBMPTN20212212	Rhodia Cremin	25	8		448	2023-07-10
SBMPTN20212213	Carlyle Fasson	5	8		207	2023-07-10
SBMPTN20212214	Clarie Taggerty	22	8		236	2023-07-10
SBMPTN20212215	Livia Aloway	30	8		143	2023-07-10
SBMPTN20212216	Iseabal McDiarmid	6	8		413	2023-07-10
SBMPTN20212217	Giulia Arling	30	8		254	2023-07-10
SBMPTN20212218	Somerset Gronauer	8	8		101	2023-07-10
SBMPTN20212219	Arly Ritchings	4	8		318	2023-07-10
SBMPTN20212220	Asher Strattan	8	8		186	2023-07-10
SBMPTN20212221	Hurley Nicolson	21	8		423	2023-07-10
SBMPTN20212222	Bridgette Lacrouts	27	8		221	2023-07-10
SBMPTN20212223	Lark Bulfield	16	8		70	2023-07-10
SBMPTN20212224	Tiphani Mityushin	24	8		352	2023-07-10
SBMPTN20212225	Rea Althrop	23	8		237	2023-07-10
SBMPTN20212226	Kinsley Cruikshank	29	8		484	2023-07-10
SBMPTN20212228	Desirae Bawden	28	8		462	2023-07-10
SBMPTN20212229	Sapphire Caldayrou	31	8		383	2023-07-10
SBMPTN20212230	Stoddard McPhilip	30	8		53	2023-07-10
SBMPTN20212231	Ellerey Beat	21	8		333	2023-07-10
SBMPTN20212232	Carmelina Rigglesford	31	8		127	2023-07-10
SBMPTN20212234	Alvina Ciobotaro	35	8		339	2023-07-10
SBMPTN20212235	Malvina Brendel	15	8		443	2023-07-10
SBMPTN20212236	Salmon Curedell	34	8		149	2023-07-10
SBMPTN20212237	Cristobal Nys	5	8		294	2023-07-10
SBMPTN20212238	Fleur O'Cullen	28	8		431	2023-07-10
SBMPTN20212239	Arlen La Wille	5	8		86	2023-07-10
SBMPTN20212241	Blaire Swancock	18	8		59	2023-07-10
SBMPTN20212242	Starlin Goldwater	15	8		389	2023-07-10
SBMPTN20212243	Wanda Basketter	29	8		360	2023-07-10
SBMPTN20212244	Kym Beadnall	29	8		342	2023-07-10
SBMPTN20212245	Mead Goadsby	28	8		26	2023-07-10
SBMPTN20212246	Adrian Gooley	29	8		202	2023-07-10
SBMPTN20212247	Saw Dansken	30	8		18	2023-07-10
SBMPTN20212249	Dilan Bernardes	25	8		372	2023-07-10
SBMPTN20212250	Clarinda Corneil	10	8		178	2023-07-10
SBMPTN20212251	Isac Kidd	23	8		112	2023-07-10
SBMPTN20212252	Allina Greatex	30	8		419	2023-07-10
SBMPTN20212253	Beverlee Chesworth	32	8		329	2023-07-10
SBMPTN20212254	Jannel Shank	15	8		146	2023-07-10
SBMPTN20212255	Ernie Normand	28	8		344	2023-07-10
SBMPTN20212256	Lidia Costock	26	8		118	2023-07-10
SBMPTN20212257	Ottilie MacIntyre	14	8		229	2023-07-10
SBMPTN20212259	Cyb Carmichael	3	8		278	2023-07-10
SBMPTN20212260	Frannie Dorling	3	8		285	2023-07-10
SBMPTN20212261	Petey Snibson	6	8		430	2023-07-10
SBMPTN20212262	Malena Baldi	20	8		213	2023-07-10
SBMPTN20212263	Udell Bambridge	18	8		358	2023-07-10
SBMPTN20212264	Zena Blaszczyk	32	8		88	2023-07-10
SBMPTN20212265	Alexine Louis	30	8		198	2023-07-10
SBMPTN20212266	Kerri Kattenhorn	19	8		244	2023-07-10
SBMPTN20212267	Haslett Ateridge	5	8		49	2023-07-10
SBMPTN20212268	Darci Foyston	6	8		440	2023-07-10
SBMPTN20212269	Kenneth Huortic	11	8		123	2023-07-10
SBMPTN20212270	Micheal Wincott	9	8		23	2023-07-10
SBMPTN20212273	Constantino Vader	35	8		421	2023-07-10
SBMPTN20212274	Lawton MacNair	21	8		208	2023-07-10
SBMPTN20212275	Angie Brian	23	8		289	2023-07-10
SBMPTN20212276	Jackqueline Cutmore	14	8		405	2023-07-10
SBMPTN20212277	Christina Rance	9	8		216	2023-07-10
SBMPTN20212278	Amara Pretious	14	8		246	2023-07-10
SBMPTN20212279	York Kleinstern	12	8		291	2023-07-10
SBMPTN20212280	Christian Exeter	11	8		278	2023-07-10
SBMPTN20212281	Magnum Relph	16	8		315	2023-07-10
SBMPTN20212282	Sonya Barkway	4	8		51	2023-07-10
SBMPTN20212283	Berty Pilling	14	8		130	2023-07-10
SBMPTN20212284	Erl Bloggett	3	8		273	2023-07-10
SBMPTN20212285	Anatola Dohmann	23	8		457	2023-07-10
SBMPTN20212286	Layney Aldham	13	8		1	2023-07-10
SBMPTN20212288	Melisa Drewe	1	8		288	2023-07-10
SBMPTN20212289	Corby Mercik	15	8		449	2023-07-10
SBMPTN20212290	Yancey Lomaz	1	8		246	2023-07-10
SBMPTN20212291	Gianni Bonellie	31	8		320	2023-07-10
SBMPTN20212292	Britte Cecchetelli	26	8		505	2023-07-10
SBMPTN20212293	Glynnis Barenski	25	8		367	2023-07-10
SBMPTN20212295	Joletta Killner	11	8		412	2023-07-10
SBMPTN20212298	Eulalie Hefforde	26	8		156	2023-07-10
SBMPTN20212299	Estell Bryde	13	8		472	2023-07-10
SBMPTN20212300	Alissa Leeves	4	8		371	2023-07-10
SBMPTN20212301	Siobhan Demicoli	35	8		302	2023-07-10
SBMPTN20212302	Josefa Flight	9	8		449	2023-07-10
SBMPTN20212304	Chloette Keep	10	8		268	2023-07-10
SBMPTN20212305	Luce Crannage	31	8		254	2023-07-10
SBMPTN20212307	Babs Brunsden	11	8		106	2023-07-10
SBMPTN20212308	Alec Jankovsky	29	8		181	2023-07-10
SBMPTN20212310	Doralia Jobbings	31	8		223	2023-07-10
SBMPTN20212311	Haydon Vicar	24	8		22	2023-07-10
SBMPTN20212312	Richart Haythorne	29	8		245	2023-07-10
SBMPTN20212313	Perri Harford	15	8		214	2023-07-10
SBMPTN20212314	Jae Pottinger	1	8		233	2023-07-10
SBMPTN20212315	Dukey Garron	28	8		125	2023-07-10
SBMPTN20212319	Kimberly Sinnett	3	8		332	2023-07-10
SBMPTN20212321	Celisse Guiso	24	8		36	2023-07-10
SBMPTN20212322	Jenifer Jorez	18	8		123	2023-07-10
SBMPTN20212324	Blair Peterson	26	8		513	2023-07-10
SBMPTN20212325	Lemuel Gittens	33	8		37	2023-07-10
SBMPTN20212327	Bevvy Savidge	27	8		456	2023-07-10
SBMPTN20212328	Mureil Everex	15	8		224	2023-07-10
SBMPTN20212329	Genovera Tranckle	34	8		218	2023-07-10
SBMPTN20212330	Nev Broom	12	8		509	2023-07-10
SBMPTN20212331	Leena Rodgier	11	8		301	2023-07-10
SBMPTN20212332	Ricky Rodenburg	32	8		486	2023-07-10
SBMPTN20212333	Shela Pleavin	11	8		333	2023-07-10
SBMPTN20212334	Osborn Olivari	1	8		1	2023-07-10
SBMPTN20212335	Lissie Seligson	29	8		259	2023-07-10
SBMPTN20212336	Gwendolin Harnes	31	8		236	2023-07-10
SBMPTN20212337	Evangeline Hartopp	6	8		263	2023-07-10
SBMPTN20212338	Jaine McGonnell	9	8		185	2023-07-10
SBMPTN20212339	Clim Massel	25	8		210	2023-07-10
SBMPTN20212340	Ellene Grice	24	8		423	2023-07-10
SBMPTN20212341	Nappy Paybody	2	8		314	2023-07-10
SBMPTN20212342	Shellysheldon Bloxland	19	8		54	2023-07-10
SBMPTN20212343	Anthea Corkett	20	8		27	2023-07-10
SBMPTN20212344	Laurella Goslin	9	8		428	2023-07-10
SBMPTN20212345	Guinna Rintoul	4	8		270	2023-07-10
SBMPTN20212346	Peterus Dugmore	26	8		147	2023-07-10
SBMPTN20212348	Clevie Camin	29	8		388	2023-07-10
SBMPTN20212349	Melli Limeburn	29	8		37	2023-07-10
SBMPTN20212350	Sapphire O' Quirk	21	8		186	2023-07-10
SBMPTN20212351	Cati Gradly	11	8		432	2023-07-10
SBMPTN20212352	Simeon Fitton	34	8		425	2023-07-10
SBMPTN20212353	Barnett Giraudo	28	8		281	2023-07-10
SBMPTN20212355	Dermot Gerhardt	17	8		10	2023-07-10
SBMPTN20212358	Paolina Vine	26	8		137	2023-07-10
SBMPTN20212360	Josepha Grishanov	35	8		486	2023-07-10
SBMPTN20212361	Duffie Mercer	14	8		38	2023-07-10
SBMPTN20212362	Stormie de Broke	15	8		21	2023-07-10
SBMPTN20212363	Doti Lawdham	22	8		155	2023-07-10
SBMPTN20212364	Georas Connaughton	17	8		157	2023-07-10
SBMPTN20212366	Sephira Paton	16	8		272	2023-07-10
SBMPTN20212367	Simone Grassick	32	8		319	2023-07-10
SBMPTN20212368	Sinclair Abrahamsson	35	8		86	2023-07-10
SBMPTN20212369	Octavia Rosendale	6	8		398	2023-07-10
SBMPTN20212370	Sutherland Lammerts	6	8		46	2023-07-10
SBMPTN20212371	Melloney Antonognoli	26	8		338	2023-07-10
SBMPTN20212372	Robbin Helgass	30	8		210	2023-07-10
SBMPTN20212373	Mack Boichat	7	8		177	2023-07-10
SBMPTN20212374	Orbadiah Boagey	17	8		479	2023-07-10
SBMPTN20212375	Therese Flight	12	8		429	2023-07-10
SBMPTN20212376	Fletcher Kanwell	9	8		496	2023-07-10
SBMPTN20212377	Selena Waison	25	8		75	2023-07-10
SBMPTN20212378	Emelia Yitshak	33	8		379	2023-07-10
SBMPTN20212379	Prue Helsby	29	8		317	2023-07-10
SBMPTN20212380	Naomi Possa	14	8		270	2023-07-10
SBMPTN20212381	Page Pawling	6	8		388	2023-07-10
SBMPTN20212382	Jorie Odell	1	8		482	2023-07-10
SBMPTN20212383	Melinde Rae	19	8		314	2023-07-10
SBMPTN20212384	Marigold Curnick	23	8		497	2023-07-10
SBMPTN20212385	Laurence Segeswoeth	16	8		514	2023-07-10
SBMPTN20212386	Andrea Dudeney	17	8		127	2023-07-10
SBMPTN20212387	Diena Currom	28	8		202	2023-07-10
SBMPTN20212389	Winni Golightly	28	8		483	2023-07-10
SBMPTN20212390	Charlene Gossington	10	8		459	2023-07-10
SBMPTN20212391	Berthe Endacott	13	8		499	2023-07-10
SBMPTN20212392	Prinz Blacklawe	9	8		223	2023-07-10
SBMPTN20212393	Risa O'Leary	32	8		488	2023-07-10
SBMPTN20212394	Gabi Melloi	8	8		328	2023-07-10
SBMPTN20212395	Jone Bolt	14	8		118	2023-07-10
SBMPTN20212396	Johnny Karsh	13	8		68	2023-07-10
SBMPTN20212397	Car Joney	22	8		504	2023-07-10
SBMPTN20212398	Clare Gladstone	12	8		461	2023-07-10
SBMPTN20212399	Buiron Quiddington	20	8		114	2023-07-10
SBMPTN20212400	Eddie Paslow	7	8		485	2023-07-10
SBMPTN20212401	Bobbye Sowerby	11	8		170	2023-07-10
SBMPTN20212403	Even Stoute	10	8		246	2023-07-10
SBMPTN20212404	Daron Sandiland	30	8		366	2023-07-10
SBMPTN20212405	Harmonie Jellett	30	8		479	2023-07-10
SBMPTN20212406	Rainer Eggleson	15	8		350	2023-07-10
SBMPTN20212408	Carissa Mikalski	27	8		461	2023-07-10
SBMPTN20212409	Betsey Bickerstasse	25	8		121	2023-07-10
SBMPTN20212410	Allister Cubbino	7	8		432	2023-07-10
SBMPTN20212411	Teodoro Errigo	17	8		461	2023-07-10
SBMPTN20212413	Aleta Rubertis	2	8		155	2023-07-10
SBMPTN20212414	Glynis Izsak	4	8		31	2023-07-10
SBMPTN20212415	Cece Fanti	14	8		155	2023-07-10
SBMPTN20212416	Gideon Hilley	21	8		401	2023-07-10
SBMPTN20212417	Hirsch Coy	15	8		284	2023-07-10
SBMPTN20212419	Deana Sackey	14	8		462	2023-07-10
SBMPTN20212420	Devlen Botger	9	8		127	2023-07-10
SBMPTN20212421	Sebastian Castro	34	8		501	2023-07-10
SBMPTN20212422	Ive Diperaus	27	8		415	2023-07-10
SBMPTN20212423	Florinda Easterling	18	8		461	2023-07-10
SBMPTN20212424	Nara Waddicor	11	8		155	2023-07-10
SBMPTN20212425	Pippa Couves	25	8		128	2023-07-10
SBMPTN20212426	Arlen Gosse	6	8		453	2023-07-10
SBMPTN20212428	Ruttger Keal	21	8		199	2023-07-10
SBMPTN20212430	Connie Wiffield	17	8		21	2023-07-10
SBMPTN20212432	Sophia Taffee	21	8		416	2023-07-10
SBMPTN20212433	Pernell Huxster	30	8		132	2023-07-10
SBMPTN20212434	Vanda Langfitt	30	8		119	2023-07-10
SBMPTN20212435	Leland Arrington	17	8		2	2023-07-10
SBMPTN20212436	Hamish Stubbe	12	8		322	2023-07-10
SBMPTN20212437	Courtenay Gronaller	16	8		116	2023-07-10
SBMPTN20212438	Madelon Burnitt	16	8		213	2023-07-10
SBMPTN20212439	Humfrid Iwaszkiewicz	10	8		38	2023-07-10
SBMPTN20212440	Dacey McCowan	12	8		323	2023-07-10
SBMPTN20212443	Eunice Barles	11	8		232	2023-07-10
SBMPTN20212444	Maddi Dunn	15	8		390	2023-07-10
SBMPTN20212445	Margarette Heinig	10	8		91	2023-07-10
SBMPTN20212446	Terrye Duigenan	33	8		380	2023-07-10
SBMPTN20212447	Pepi Wrigglesworth	30	8		452	2023-07-10
SBMPTN20212449	Raviv Riceards	16	8		132	2023-07-10
SBMPTN20212451	Adan Gorgen	16	8		365	2023-07-10
SBMPTN20212452	Dale Teresi	18	8		228	2023-07-10
SBMPTN20212453	Torey Real	27	8		309	2023-07-10
SBMPTN20212454	Tann Records	35	8		439	2023-07-10
SBMPTN20212455	Thaxter Di Francecshi	34	8		64	2023-07-10
SBMPTN20212456	Myranda O' Hanvey	29	8		145	2023-07-10
SBMPTN20212457	Kata Swaton	30	8		87	2023-07-10
SBMPTN20212458	Jeddy Zarfati	4	8		159	2023-07-10
SBMPTN20212460	Tatiana Ojeda	6	8		2	2023-07-10
SBMPTN20212461	Jasper Shepton	29	8		314	2023-07-10
SBMPTN20212462	Mikey Bovingdon	17	8		415	2023-07-10
SBMPTN20212463	Anthea Naris	6	8		397	2023-07-10
SBMPTN20212464	Ivar Reedshaw	35	8		121	2023-07-10
SBMPTN20212465	Vivianne Dailly	11	8		395	2023-07-10
SBMPTN20212467	Lorraine Bottoner	15	8		413	2023-07-10
SBMPTN20212468	Silvio Spinelli	3	8		246	2023-07-10
SBMPTN20212469	Margarette Ottey	23	8		202	2023-07-10
SBMPTN20212470	Dur de Bullion	7	8		364	2023-07-10
SBMPTN20212471	Shurlock Kumaar	5	8		436	2023-07-10
SBMPTN20212472	Arliene Leyes	27	8		351	2023-07-10
SBMPTN20212473	Cindie Lumbly	34	8		390	2023-07-10
SBMPTN20212475	Tedd Featherstonhalgh	13	8		122	2023-07-10
SBMPTN20212476	Hillary Lashmore	27	8		119	2023-07-10
SBMPTN20212477	Trisha Petchey	15	8		410	2023-07-10
SBMPTN20212478	Nicola Petteford	14	8		422	2023-07-10
SBMPTN20212479	Eugenie Merveille	13	8		111	2023-07-10
SBMPTN20212481	Analise Bashford	19	8		433	2023-07-10
SBMPTN20212482	Elise Chadd	17	8		200	2023-07-10
SBMPTN20212483	Michael Barczynski	28	8		416	2023-07-10
SBMPTN20212485	Kettie Petris	35	8		421	2023-07-10
SBMPTN20212486	Myer Makinson	10	8		369	2023-07-10
SBMPTN20212488	Rancell Viggers	34	8		326	2023-07-10
SBMPTN20212489	Lyndsay Piet	28	8		494	2023-07-10
SBMPTN20212490	Mellie Noweak	28	8		329	2023-07-10
SBMPTN20212491	Gunar Backson	12	8		333	2023-07-10
SBMPTN20212492	Mickie Steuart	18	8		239	2023-07-10
SBMPTN20212493	Huntlee Tizzard	12	8		374	2023-07-10
SBMPTN20212495	Durante Dedrick	16	8		312	2023-07-10
SBMPTN20212497	Cecilia Danahar	23	8		308	2023-07-10
SBMPTN20212498	Erina Kirwin	1	8		152	2023-07-10
SBMPTN20212500	Viviana Doughill	1	8		216	2023-07-10
SBMPTN20212503	Sonnnie Kilshall	27	8		128	2023-07-10
SBMPTN20212504	Vaughan Danilishin	1	8		466	2023-07-10
SBMPTN20212505	Deanna Skinn	8	8		399	2023-07-10
SBMPTN20212506	Noam Schlagtmans	24	8		497	2023-07-10
SBMPTN20212507	Benita Hambidge	19	8		29	2023-07-10
SBMPTN20212508	Richy Risman	27	8		212	2023-07-10
SBMPTN20212509	Vivyan Blanchard	2	8		448	2023-07-10
SBMPTN20212510	Goldina Kittoe	3	8		139	2023-07-10
SBMPTN20212511	Chelsey Bilverstone	13	8		330	2023-07-10
SBMPTN20212512	Gail Joesbury	1	8		60	2023-07-10
SBMPTN20212513	Dorolice Knightley	20	8		361	2023-07-10
SBMPTN20212514	Selma Sager	18	8		101	2023-07-10
SBMPTN20212515	Margit Spendley	34	8		364	2023-07-10
SBMPTN20212516	Dasya Garthshore	24	8		387	2023-07-10
SBMPTN20212517	Erastus Allmark	31	8		233	2023-07-10
SBMPTN20212518	Shara Whiteway	27	8		21	2023-07-10
SBMPTN20212519	Agnesse Duffrie	9	8		362	2023-07-10
SBMPTN20212520	Merlina Vatini	10	8		289	2023-07-10
SBMPTN20212521	Marrissa Leith-Harvey	28	8		126	2023-07-10
SBMPTN20212522	Kale Tinston	29	8		401	2023-07-10
SBMPTN20212523	Andra Laux	1	8		396	2023-07-10
SBMPTN20212524	Alonso Czajka	8	8		327	2023-07-10
SBMPTN20212525	Malia Georger	13	8		459	2023-07-10
SBMPTN20212526	Sammie Gronw	9	8		179	2023-07-10
SBMPTN20212528	Isac Wolland	10	8		72	2023-07-10
SBMPTN20212529	Guinevere Clear	4	8		321	2023-07-10
SBMPTN20212530	Karol Hamley	27	8		152	2023-07-10
SBMPTN20212531	Roma Dumbreck	1	8		198	2023-07-10
SBMPTN20212532	Myrtle Abramsky	19	8		42	2023-07-10
SBMPTN20212534	Duky Strainge	13	8		1	2023-07-10
SBMPTN20212535	Kristos Killingback	26	8		510	2023-07-10
SBMPTN20212536	Elene Taylour	10	8		271	2023-07-10
SBMPTN20212537	Dayna Galliford	35	8		22	2023-07-10
SBMPTN20212538	Arlee Hardinge	16	8		442	2023-07-10
SBMPTN20212539	Shepard Harber	26	8		104	2023-07-10
SBMPTN20212540	Alisander Kinder	2	8		288	2023-07-10
SBMPTN20212541	Glenna Itzak	21	8		507	2023-07-10
SBMPTN20212542	Veronike Edleston	14	8		363	2023-07-10
SBMPTN20212544	Blancha Hannaford	18	8		468	2023-07-10
SBMPTN20212545	Theobald McGarrell	2	8		81	2023-07-10
SBMPTN20212547	Sutherlan Elies	13	8		192	2023-07-10
SBMPTN20212548	Cyrille Tabb	3	8		436	2023-07-10
SBMPTN20212549	Jock Huske	28	8		26	2023-07-10
SBMPTN20212550	Babbie Brunskill	9	8		390	2023-07-10
SBMPTN20212551	Janessa Videneev	8	8		475	2023-07-10
SBMPTN20212552	Ofelia Torregiani	34	8		458	2023-07-10
SBMPTN20212553	Jerrilyn Cleever	32	8		289	2023-07-10
